,auc,acc,f1_marco_avg,f1_weighted_avg,precision_marco_avg,precision_weighted_avg,recall_marco_avg,recall_weighted_avg
0,0.9377086632602308,0.876929740714561,0.64930132919214,0.910662273163881,0.6129898725072527,0.9686948312978796,0.9081877746682351,0.876929740714561
1,0.9519099481559008,0.875624665317226,0.6265048151738022,0.912841298838499,0.596205168742176,0.9737110374675305,0.9121019479516433,0.875624665317226
2,0.9533154188366944,0.8778894056390923,0.6151159201503192,0.9161741633667734,0.5877234718761885,0.976766598529941,0.9143619942549408,0.8778894056390923
3,0.9572143867156521,0.881346825957816,0.6042382548556385,0.9202044282207638,0.5794438920342031,0.9797709073114468,0.9184149778502853,0.881346825957816
4,0.9608306807696901,0.8902721149452367,0.5990882446143335,0.9274122579600447,0.5742871678982437,0.9825645222325984,0.9222829604340939,0.8902721149452367
5,0.9647376988722624,0.8980126536863308,0.5955045723582193,0.9334628088934883,0.5705693734826187,0.9847825855018041,0.926071986541534,0.8980126536863308
6,0.96749638816002,0.903146339373688,0.588419049910587,0.9378773062562868,0.5650661044678306,0.9868218467411947,0.9283515090857274,0.903146339373688
7,0.9697197453628913,0.9091153174042188,0.5838000995473921,0.9424947375636309,0.5611533021672201,0.988469056216239,0.9295186015900384,0.9091153174042188
8,0.9726446169632016,0.9145360315012351,0.5799588011417666,0.9467217894991193,0.557949772150524,0.9901371406119102,0.9339843454909387,0.9145360315012351
9,0.9734803592794312,0.9157111428836622,0.572484045740996,0.9481966821033414,0.5530960440420174,0.9912336102882768,0.9345429084920692,0.9157111428836622
10,0.9762004930754367,0.9250746878079091,0.5771253648539869,0.9541399971236925,0.5545781831991029,0.9922514946167494,0.9374573776474096,0.9250746878079091
11,0.9766768555181905,0.9247597914792445,0.5695044003737091,0.9546011225605306,0.5500137970396375,0.9930963406787341,0.9383831137663367,0.9247597914792445
12,0.9764607839681755,0.9262413964214825,0.564469791285954,0.9559384948430091,0.5467265301982666,0.9937555285768682,0.9376362889020818,0.9262413964214825
13,0.977195288098555,0.9288303952648194,0.5625088816609735,0.9578370302478072,0.5452316729592919,0.9943866004994026,0.9388102979161345,0.9288303952648194
14,0.9785355332286011,0.9307658835982238,0.5583059668953629,0.9593721642333926,0.5424099936342555,0.995032059920511,0.9411251070299681,0.9307658835982238
15,0.9779463746875621,0.9312527399363124,0.5530056938778418,0.9600348690608855,0.5392495325277384,0.9955278928822169,0.9398809859980308,0.9312527399363124
16,0.9785001520977573,0.9312094810721278,0.5478643507785865,0.9603849821005747,0.5362278382077484,0.9959907183457726,0.9410327759923569,0.9312094810721278
17,0.9791117396999681,0.9316103551742848,0.5444870773876431,0.9609095172736055,0.5343133141989046,0.9964011369385803,0.9426358112627147,0.9316103551742848
18,0.9783618550703689,0.9343790608176604,0.542187490040873,0.9626952376322855,0.5324708289765715,0.9967213700407345,0.9409515155084057,0.9343790608176604
19,0.977934383287773,0.9346676510802663,0.5397175407286534,0.9630630058468821,0.5311597041582843,0.9970226879696035,0.9406464549918,0.9346676510802663
